uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"274cd009-3149-4ae0-8c8a-6a55bb66d1c6","DSNY_020.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_020","31",,"41",11.6,232.0,,"NEON.PLA.D03.DSNY.00045",,,"NEON.DOC.000987vD","PIPA2","Pinus palustris Mill.","species",,,,,,"awyatt@field-ops.org","Ksandusky@battelleecology.org",
"04758577-9348-49b5-91c5-25bc6d036ede","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","32",,"41",10.2,159.8,,"NEON.PLA.D03.DSNY.00070",,,"NEON.DOC.000987vD","PIPA2","Pinus palustris Mill.","species",,,,,"On southern plot border","jkilmer@field-ops.org","tantony@field-ops.org",
"9294755d-85ad-44bf-a56c-5b272a3de910","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","32",,"41",9.9,149.2,,"NEON.PLA.D03.DSNY.00035",,,"NEON.DOC.000987vD","PEBO","Persea borbonia (L.) Spreng.","species",,,,,"unsupressed. Tag not found 20180110 - probably was outside measurement area.","jkilmer@field-ops.org","tantony@field-ops.org",
"47286c81-3bcd-4761-ad1f-c6289839ed24","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","40",,"41",9.5,328.8,,"NEON.PLA.D03.DSNY.00065",,,"NEON.DOC.000987vD","PIPA2","Pinus palustris Mill.","species",,,,,,"jkilmer@field-ops.org","tantony@field-ops.org",
"f9d0ae72-c16a-4caf-8e6f-e22a52c42f68","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","31",,"41",6.8,248.1,,"NEON.PLA.D03.DSNY.00064",,,"NEON.DOC.000987vD","PIEL","Pinus elliottii Engelm.","species",,,,,,"jkilmer@field-ops.org","tantony@field-ops.org",
"d0f2c7a4-f5e9-42d8-8f13-713bea179a09","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","32",,"41",9.3,149.3,,"NEON.PLA.D03.DSNY.00036",,,"NEON.DOC.000987vD","PEBO","Persea borbonia (L.) Spreng.","species",,,,,"unsupressed. Tag not found 20180110 was probably outside of measurement area.","jkilmer@field-ops.org","tantony@field-ops.org",
"7078012e-9eeb-4048-b196-01557affef42","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","41",,"41",4.6,42.6,,"NEON.PLA.D03.DSNY.00067",,,"NEON.DOC.000987vD","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,,,"Tag not found 2018.","jkilmer@field-ops.org","tantony@field-ops.org",
"441c6ca2-f08a-4e80-883a-2bf5963f1b8a","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","32",,"41",5.9,179.0,,"NEON.PLA.D03.DSNY.00071",,,"NEON.DOC.000987vD","PIEL","Pinus elliottii Engelm.","species",,,,,"Measured at 150","jkilmer@field-ops.org","tantony@field-ops.org",
"ef317c1d-3930-43d0-8f6b-64c09afaa889","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","40",,"41",4.1,351.1,,"NEON.PLA.D03.DSNY.00066",,,"NEON.DOC.000987vD","BERA3","Bejaria racemosa Vent.","species",,,,,"ID updated 2017","jkilmer@field-ops.org","tantony@field-ops.org",
"2c7c654b-adbc-4cc7-9a4f-0d50723e7449","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","41",,"41",2.6,10.4,,"NEON.PLA.D03.DSNY.00068",,,"NEON.DOC.000987vD","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,,,,"jkilmer@field-ops.org","tantony@field-ops.org",
"4da9609a-da86-487c-b3ff-815b4fc3e361","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","31","4","41",3.1,250.1,,"NEON.PLA.D03.DSNY.00028",,,"NEON.DOC.000987vD","BERA3","Bejaria racemosa Vent.","species",,,,,"unsupressed.","jkilmer@field-ops.org","tantony@field-ops.org",
"03dbe8b1-e01f-4354-a240-0756ed3395e8","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","31","1","41",5.7,223.6,,"NEON.PLA.D03.DSNY.00026",,,"NEON.DOC.000987vD","ILGL","Ilex glabra (L.) A. Gray","species",,,,,"unsupressed. ddh less than 1cm in field 20180104.","jkilmer@field-ops.org","tantony@field-ops.org",
"98353591-9cf0-41e9-afa3-3d7357075fa0","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","31","4","41",3.1,243.8,,"NEON.PLA.D03.DSNY.00027",,,"NEON.DOC.000987vE","ILGL","Ilex glabra (L.) A. Gray","species",,,,,"unsupressed.","jkilmer@field-ops.org","tantony@field-ops.org",
"c8dc04a9-d79e-4e35-9f5d-d3275adb828b","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","32","4","51",12.1,191.2,,"NEON.PLA.D03.DSNY.00025",,,"NEON.DOC.000987vD","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,,,"unsupressed; no transcription errors.","jkilmer@field-ops.org","tantony@field-ops.org",
"889590dc-028b-43ae-a538-c082b7e1ab67","DSNY_012.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_012","41",,"41",3.3,79.1,,"NEON.PLA.D03.DSNY.00069",,,"NEON.DOC.000987vD","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,,,,"jkilmer@field-ops.org","tantony@field-ops.org",
"a9d863e6-f375-4db8-9991-946a671c59e6","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004","32","2","41",12.1,140.1,,"NEON.PLA.D03.DSNY.00034",,,"NEON.DOC.000987vD","ILGL","Ilex glabra (L.) A. Gray","species",,,,,"unsupressed","jkilmer@field-ops.org","tantony@field-ops.org",
"219e2fd3-10a6-4a69-8cc1-70a9dda1965e","DSNY_004.basePlot.vst","2014-08-12","vst_DSNY_2014","D03","DSNY","DSNY_004",,,,,,,"NEON.PLA.D03.DSNY.00038",,,"NEON.DOC.000987vD","LYLU3","Lyonia lucida (Lam.) K. Koch","species",,,,,"unsupressed; no transciption error. Outside measurement area 20180110.","jkilmer@field-ops.org","tantony@field-ops.org",
"982b5f57-89f7-47f4-acaa-a8233bd52093","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","41",,"41",7.3,71.1,,"NEON.PLA.D03.DSNY.00162",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"Tag found on ground outside of the nested subplots 20180117","jkilmer@field-ops.org","tantony@field-ops.org",
"4465cc9b-fd15-49c4-93d1-ae7b072a5ccc","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","32",,"41",11.2,114.2,,"NEON.PLA.D03.DSNY.00165",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"Tag found on the ground; inside of nested subplots 20180117. However no plants near it","jkilmer@field-ops.org","tantony@field-ops.org",
"063b9662-509a-45a1-bc73-6ba5374e8f71","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","32",,"41",2.9,170.9,,"NEON.PLA.D03.DSNY.00180",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"Tag found on shrub; however; shrub is located outside of the nested subplot","jkilmer@field-ops.org","tantony@field-ops.org",
"69a9e2ce-0085-4db6-8f3b-ff9b724c04f7","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","32",,"41",1.2,153.4,,"NEON.PLA.D03.DSNY.00149",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"Tag found on the ground; inside of nested subplots 20180117. However no plants near it","jkilmer@field-ops.org","tantony@field-ops.org",
"47f0993e-6960-4942-9fb7-4f524166af4b","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","31",,"41",6.7,251.3,,"NEON.PLA.D03.DSNY.00155",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"tag lost not found fate unknown 20180117","jkilmer@field-ops.org","tantony@field-ops.org",
"dc92f04f-6522-4fdd-a576-6e2447983577","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","31","4","41",2.3,217.6,,"NEON.PLA.D03.DSNY.00150",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"Tag move to a live non-qualifying stem","jkilmer@field-ops.org","tantony@field-ops.org",
"8021a955-a4ca-4f61-b7cb-8427e7a0aaaa","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","41",,"41",7.5,64.9,,"NEON.PLA.D03.DSNY.00161",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"tag lost not found fate unknown 20180117","jkilmer@field-ops.org","tantony@field-ops.org",
"e3b46b0e-572b-4dab-8d2f-8c8328189659","DSNY_015.basePlot.vst","2014-08-13","vst_DSNY_2014","D03","DSNY","DSNY_015","32",,"41",1.4,170.2,,"NEON.PLA.D03.DSNY.00181",,,"NEON.DOC.000987vC","QUCH","Quercus chapmanii Sarg.","species",,,,,"no transcription errors. tag lost not found fate unknown 20180117","jkilmer@field-ops.org","tantony@field-ops.org",
