uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"f1812d6d-ee63-4c07-9e69-308ad76de242","HARV_010.basePlot.vst","2019-07-10","D01","HARV","HARV_010","distributed","mixedForest",42.424723,-72.254599,"WGS84",20.1,725857.27,4700586.41,"18N",206.9,0.1,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"bcef9308-20f3-4bd8-b4fe-dca0f54682d6","HARV_012.basePlot.vst","2019-07-10","D01","HARV","HARV_012","distributed","deciduousForest",42.429486,-72.239802,"WGS84",20.2,727057.47,4701154.83,"18N",233.3,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"6f8d6414-3ea8-4b5e-9d12-5661695c64c6","HARV_025.basePlot.vst","2019-07-10","D01","HARV","HARV_025","distributed","mixedForest",42.475428,-72.273927,"WGS84",20.2,724086.14,4706165.89,"18N",179.6,0.5,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","31","noneSelected","noneSelected",400,400,400,,,,
"cbeecea3-a457-431f-b2f3-c6b0c2fc2439","HARV_015.basePlot.vst","2019-07-10","D01","HARV","HARV_015","distributed","deciduousForest",42.538822,-72.182055,"WGS84",20.1,731404.51,4713452.76,"18N",363.0,0.1,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"178684cf-dae5-44ce-bb9a-6677f7df5433","HARV_017.basePlot.vst","2019-07-10","D01","HARV","HARV_017","distributed","deciduousForest",42.481741,-72.267080,"WGS84",20.1,724626.41,4706885.06,"18N",226.4,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"4adc23ca-a9c8-4b19-bc01-f634664ef02e","HARV_008.basePlot.vst","2019-07-10","D01","HARV","HARV_008","distributed","deciduousForest",42.444557,-72.226082,"WGS84",20.2,728131.45,4702865.25,"18N",242.2,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"e16bfb4e-38b9-4d85-bbc3-311136860e5e","HARV_036.basePlot.vst","2019-07-10","D01","HARV","HARV_036","tower","deciduousForest",42.542123,-72.173119,"WGS84",20.1,732126.13,4713843.80,"18N",368.2,0.2,"vst_HARV_2019",,,"21 | 23","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",800,100,800,,,,
"1ab7b04e-a992-4255-9920-8337f1c9f578","HARV_005.basePlot.vst","2019-07-10","D01","HARV","HARV_005","distributed","deciduousForest",42.489469,-72.275158,"WGS84",20.1,723934.82,4707721.88,"18N",189.8,0.3,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"4795b3d6-2eae-4f18-b240-e13e12d9324e","HARV_033.basePlot.vst","2019-07-10","D01","HARV","HARV_033","tower","deciduousForest",42.538302,-72.175607,"WGS84",20.2,731935.97,4713412.66,"18N",358.8,0.2,"vst_HARV_2019",,,"21 | 23","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,,,
"c38bba62-61ff-4237-a8f2-a9f2161e1700","HARV_014.basePlot.vst","2019-07-10","D01","HARV","HARV_014","distributed","mixedForest",42.471449,-72.265709,"WGS84",20.1,724775.96,4705745.78,"18N",199.4,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"84f13216-50ec-4aa3-974f-3c442523f931","HARV_001.basePlot.vst","2019-07-10","D01","HARV","HARV_001","distributed","deciduousForest",42.424246,-72.258285,"WGS84",20.1,725555.73,4700523.64,"18N",190.0,0.2,"vst_HARV_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"1","noneSelected",400,8,400,,,,
"de448107-9a0a-4537-b9de-28e18a7fd62b","HARV_037.basePlot.vst","2019-07-10","D01","HARV","HARV_037","tower","evergreenForest",42.537308,-72.179312,"WGS84",20.1,731635.38,4713292.13,"18N",361.9,0.2,"vst_HARV_2019",,,"23 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","41_4","N",,"10","noneSelected",800,40,800,,,,
"f7eb35b6-8859-4272-aba3-86a6c2a261c3","HARV_035.basePlot.vst","2019-07-10","D01","HARV","HARV_035","tower","evergreenForest",42.539966,-72.178072,"WGS84",20.2,731727.38,4713590.70,"18N",365.8,0.3,"vst_HARV_2019",,,"21 | 23","NEON.DOC.000987vH","Y","Y",,"Y",,"N",,"100","noneSelected",800,400,800,,,,
