uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"7fd7e016-ca9f-4fa9-ab54-f1d2b95e598a","RMNP_047.basePlot.vst","2018-09-04","D10","RMNP","RMNP_047","tower","mixedForest",40.278507,-105.546239,"WGS84",20.1,453563.07,4458812.63,"13N",2746.7,0.1,"vst_RMNP_2018",,,"21 | 23","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,,,
"85de9e39-d37d-47f7-9d14-780dde37bf3b","RMNP_048.basePlot.vst","2018-09-04","D10","RMNP","RMNP_048","tower","evergreenForest",40.278475,-105.545649,"WGS84",20.1,453613.20,4458808.77,"13N",2745.2,0.1,"vst_RMNP_2018",,,"21 | 23","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"7306c305-4f3e-4e85-b401-7fa2ec4e4862","RMNP_044.basePlot.vst","2018-09-04","D10","RMNP","RMNP_044","tower","evergreenForest",40.277330,-105.546207,"WGS84",20.1,453564.98,4458681.97,"13N",2744.3,0.1,"vst_RMNP_2018",,,"23 | 39","NEON.DOC.000987vG",,"Y","presentInAll","Y","23_4","N",,"100","noneSelected",800,400,800,,,,
"34b3ec0d-4e26-455b-bdd2-1c7478c2e7c1","RMNP_045.basePlot.vst","2018-09-05","D10","RMNP","RMNP_045","tower","evergreenForest",40.277348,-105.545588,"WGS84",20.2,453617.62,4458683.64,"13N",2745.2,0.2,"vst_RMNP_2018",,,"21 | 23","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"8cef2b71-d362-4736-890e-b4af1b7b3d9f","RMNP_041.basePlot.vst","2018-09-06","D10","RMNP","RMNP_041","tower","evergreenForest",40.275899,-105.546756,"WGS84",20.2,453517.33,4458523.42,"13N",2749.4,0.3,"vst_RMNP_2018",,,"21 | 23","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"100","noneSelected",800,400,800,,,,
"3f827e03-29d2-421f-a87e-2df51eaae678","RMNP_049.basePlot.vst","2018-09-06","D10","RMNP","RMNP_049","tower","evergreenForest",40.278386,-105.545085,"WGS84",20.1,453661.09,4458798.59,"13N",2741.3,0.1,"vst_RMNP_2018",,,"39 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",800,800,800,,,,
"6e2c24fd-9e89-40e3-92d2-300bb7c7a524","RMNP_013.basePlot.vst","2018-09-07","D10","RMNP","RMNP_013","distributed","evergreenForest",40.196781,-105.486722,"WGS84",20.1,458572.98,4449711.93,"13N",2645.4,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"671beb1d-467f-4fda-813a-1dc031472398","RMNP_003.basePlot.vst","2018-09-12","D10","RMNP","RMNP_003","distributed","evergreenForest",40.201376,-105.483575,"WGS84",20.2,458843.61,4450220.48,"13N",2619.3,0.2,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","40_1","N",,"10","noneSelected",400,80,400,,,,
"4f2941c1-9c33-4b6e-93a8-97fed0503256","RMNP_009.basePlot.vst","2018-09-12","D10","RMNP","RMNP_009","distributed","evergreenForest",40.203270,-105.481127,"WGS84",20.1,459053.10,4450429.57,"13N",2685.9,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","40_3","N",,"25","noneSelected",400,200,400,,,,
"f518bbce-8c48-4325-b2f6-ac4924ad6553","RMNP_011.basePlot.vst","2018-09-17","D10","RMNP","RMNP_011","distributed","evergreenForest",40.203699,-105.512508,"WGS84",20.2,456382.64,4450492.14,"13N",2509.0,0.2,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"627d9591-41c6-4cce-b60b-c22ae26d9b76","RMNP_019.basePlot.vst","2018-09-17","D10","RMNP","RMNP_019","distributed","evergreenForest",40.195931,-105.491303,"WGS84",20.1,458182.55,4449619.73,"13N",2649.7,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","31","Y","40_3|41_4","N",,"25","noneSelected",400,200,400,,,,
"3c7a6ef3-3eac-41ef-bb89-5f3017eb9301","RMNP_002.basePlot.vst","2018-09-18","D10","RMNP","RMNP_002","distributed","evergreenForest",40.197386,-105.472276,"WGS84",20.1,459802.90,4449772.44,"13N",2677.6,0.2,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","40_1","N",,"10","noneSelected",400,80,400,,,,
"15a0f3f5-cdce-4a4b-8bd3-c008811c237e","RMNP_020.basePlot.vst","2018-09-18","D10","RMNP","RMNP_020","distributed","evergreenForest",40.197385,-105.468403,"WGS84",20.1,460132.55,4449770.58,"13N",2763.2,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"3","noneSelected",400,24,400,,,,
"407f4f63-7f93-430b-9a37-50bc77cd3dda","RMNP_015.basePlot.vst","2018-09-18","D10","RMNP","RMNP_015","distributed","evergreenForest",40.199554,-105.467005,"WGS84",20.1,460252.80,4450010.70,"13N",2729.0,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","40_1","N",,"10","noneSelected",400,80,400,,,,
"84aa6fe3-12d6-4eae-b6d7-c36f99dd026e","RMNP_016.basePlot.vst","2018-09-19","D10","RMNP","RMNP_016","distributed","evergreenForest",40.154382,-105.475488,"WGS84",20.1,459503.96,4445000.70,"13N",2512.9,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"07f5741f-a621-4bbf-a4b3-56b708adb2b2","RMNP_017.basePlot.vst","2018-09-19","D10","RMNP","RMNP_017","distributed","evergreenForest",40.200008,-105.492732,"WGS84",20.1,458063.43,4450072.93,"13N",2587.7,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","32_2","N",,"10","noneSelected",400,80,400,,,,
"d234caee-151d-4d9a-9138-58137749ee0f","RMNP_001.basePlot.vst","2018-09-20","D10","RMNP","RMNP_001","distributed","evergreenForest",40.203348,-105.465976,"WGS84",20.1,460342.59,4450431.35,"13N",2564.5,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
"394fefe0-aed1-4889-94b1-765133a4f961","RMNP_005.basePlot.vst","2018-09-20","D10","RMNP","RMNP_005","distributed","evergreenForest",40.167943,-105.526306,"WGS84",20.1,455184.82,4446530.29,"13N",2818.6,0.1,"vst_RMNP_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
