uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"26fd7e78-0335-4ff6-984a-e07dd6700362","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00037","00212",,"NEON.DOC.000987vE","RHAR4","Rhus aromatica Aiton","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"ae41e4ad-b63a-4588-bc2b-fa4853370265","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,"41",13.4,161.6,,"NEON.PLA.D06.UKFS.00180","00212",,"NEON.DOC.000987vE","FRAXI","Fraxinus sp.","genus",,,,,"a/p","amau@field-ops.org","mharris@field-ops.org",
"b587e594-92f3-4984-89f9-99b7aaa0a189","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00044",,,"NEON.DOC.000987vE","JUVI","Juniperus virginiana L.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"407b4489-87b0-466e-9d70-40f85eb0ddd5","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00080",,,"NEON.DOC.000987vE","QUMU","Quercus muehlenbergii Engelm.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"0f22dd8a-29ca-4ba5-b0b2-764ffd4f98fa","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00078",,,"NEON.DOC.000987vE","QUMU","Quercus muehlenbergii Engelm.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"ce6f1cea-9948-4768-8e85-7d170b7acf1c","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,"41",18.8,165.2,,"NEON.PLA.D06.UKFS.00177",,,"NEON.DOC.000987vE","CAOV2","Carya ovata (Mill.) K. Koch","species",,,,,,"amau@field-ops.org","mharris@field-ops.org",
"1b6930fb-83ce-4c5f-a281-e921967c55fe","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","41",,"59",7.8,147.9,,"NEON.PLA.D06.UKFS.00013",,,"NEON.DOC.000987vE","ULAM","Ulmus americana L.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"1dcfe76c-7483-44d9-b92b-dfb4704a40c0","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00046",,,"NEON.DOC.000987vE","JUVI","Juniperus virginiana L.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"a5ebfd88-d1db-4ff2-ad21-dc3d58d83031","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,,,,,"NEON.PLA.D06.UKFS.00065",,,"NEON.DOC.000987vE","JUVI","Juniperus virginiana L.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"18c9cf2f-5faa-4f43-8b23-f04e249d381a","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","23",,"43",7.8,210.1,,"NEON.PLA.D06.UKFS.00196","00212",,"NEON.DOC.000987vE","FRAXI","Fraxinus sp.","genus",,,,,"a/p","sroberts@field-ops.org","mharris@field-ops.org",
"31293280-d88a-4f20-9302-78e914492702","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","41",,,,,,"NEON.PLA.D06.UKFS.00031",,,"NEON.DOC.000987vE","JUVI","Juniperus virginiana L.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
"3fd98638-80d8-409a-b118-60e8e673e485","UKFS_032.basePlot.vst","2015-08-15","vst_UKFS_2015","D06","UKFS","UKFS_032","41",,"61",12.4,246.8,,"NEON.PLA.D06.UKFS.00017",,,"NEON.DOC.000987vE","QUMU","Quercus muehlenbergii Engelm.","species",,,,,,"agutting@field-ops.org","amau@field-ops.org",
