uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"b24ef552-46fd-4cea-aa09-cabf406b7e16","BLAN_031.basePlot.vst","2018-10-02","D02","BLAN","BLAN_031","tower","cultivatedCrops",39.058809,-78.070547,"WGS84",20.1,753479.33,4327387.87,"17N",183.1,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","N",,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"f1a8544e-fbf0-47e0-a9bb-15831d56e330","BLAN_037.basePlot.vst","2018-10-02","D02","BLAN","BLAN_037","tower","cultivatedCrops",39.059338,-78.070165,"WGS84",10.1,753510.49,4327447.66,"17N",179.6,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"c261b116-a713-4eb5-a190-37bb0b9580bd","BLAN_042.basePlot.vst","2018-10-02","D02","BLAN","BLAN_042","tower","cultivatedCrops",39.058017,-78.071954,"WGS84",10.1,753360.39,4327296.03,"17N",185.2,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"de81b13e-4571-4edc-a4d7-3ab766c2353f","BLAN_033.basePlot.vst","2018-10-02","D02","BLAN","BLAN_033","tower","cultivatedCrops",39.058229,-78.069151,"WGS84",20.1,753602.22,4327327.38,"17N",184.6,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,"N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"2c016791-dd68-4f0e-b6dc-b0f5d119c439","BLAN_039.basePlot.vst","2018-10-02","D02","BLAN","BLAN_039","tower","cultivatedCrops",39.057487,-78.071971,"WGS84",10.1,753360.82,4327237.15,"17N",184.5,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"2d8287de-a7c3-4e3a-8317-5ac4186d4a6b","BLAN_040.basePlot.vst","2018-10-02","D02","BLAN","BLAN_040","tower","cultivatedCrops",39.057986,-78.070217,"WGS84",10.1,753510.83,4327297.44,"17N",180.3,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"d09eebdd-19da-476d-82ff-04a85f070d4f","BLAN_033.basePlot.vst","2018-10-02","D02","BLAN","BLAN_033","tower","cultivatedCrops",39.058229,-78.069151,"WGS84",20.1,753602.22,4327327.38,"17N",184.6,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"6005ae42-09d5-423a-bce4-643e18077bf6","BLAN_034.basePlot.vst","2018-10-02","D02","BLAN","BLAN_034","tower","cultivatedCrops",39.059364,-78.071177,"WGS84",10.1,753422.82,4327447.72,"17N",182.6,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","N",,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"8bbeba54-1176-43df-953e-1cdd401dbcaf","BLAN_045.basePlot.vst","2018-10-02","D02","BLAN","BLAN_045","tower","cultivatedCrops",39.058280,-78.071244,"WGS84",10.1,753420.90,4327327.20,"17N",183.8,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","N",,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
"5262cc2f-d537-4554-9673-2849653075a4","BLAN_046.basePlot.vst","2018-10-02","D02","BLAN","BLAN_046","tower","cultivatedCrops",39.057488,-78.072671,"WGS84",10.1,753300.23,4327235.31,"17N",184.6,0.1,"vst_BLAN_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","N",,,,,,,"noneSelected","noneSelected",400,400,400,"Agricultural plot",,,
