uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"f7fd85f9-3bce-4599-8553-2ad1dad1ee8e","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",1.4,264.0,,"NEON.PLA.D12.YELL.00019",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"209765b8-47a2-4f5f-908b-b7be09e07e4a","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","1","49",8.7,178.0,,"NEON.PLA.D12.YELL.00030",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"6b139d57-56ba-406c-bd55-bb8e717ba164","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",1.6,236.0,,"NEON.PLA.D12.YELL.00025",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"695f2e3b-ef25-4fe6-b3ea-9d2ff520501d","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",0.3,220.0,,"NEON.PLA.D12.YELL.00015",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"f6077bd6-6838-4405-9b92-604035039f42","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",2.1,226.0,,"NEON.PLA.D12.YELL.00024",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"fe5c89ba-b3de-4ac5-b7a7-c8dfdf130a9d","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","40","1","49",9.0,173.0,,"NEON.PLA.D12.YELL.00031",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"6ad3aadf-b6a2-47f0-bf15-d610a1ead10b","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",1.9,226.0,,"NEON.PLA.D12.YELL.00023",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"ff8a30c8-7b63-4b08-ae3d-77992b322493","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","4","51",1.7,267.0,,"NEON.PLA.D12.YELL.00021",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"690a5ed0-7f67-4e26-8cf0-a851c5d3bb0c","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",1.5,206.0,,"NEON.PLA.D12.YELL.00026",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
"5b5f2bf8-682f-4591-8259-acf4e03408f3","YELL_002.basePlot.vst","2018-05-14","vst_YELL_2018","D12","YELL","YELL_002","41","1","51",1.0,194.0,,"NEON.PLA.D12.YELL.00028",,,"NEON.DOC.000987vG","ARTR2","Artemisia tridentata Nutt.","species",,,,,,"dweller@Battelleecology.org","abingenheimer@battelleecology.org",
