uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"1fb61968-1805-45b2-9c2b-1a2108caac72","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","32","4",,,,,"NEON.PLA.D20.PUUM.00012",,,"NEON.DOC.000987vG","MEPO5","Metrosideros polymorpha Gaudich.","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"78d9f3a1-dd08-4ead-abc5-3362edeb2e5b","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","41","4","51",3.0,253.5,,"NEON.PLA.D20.PUUM.00035",,,"NEON.DOC.000987vG","MEPO5","Metrosideros polymorpha Gaudich.","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"7e5ac9a2-e283-4864-b351-a100dd8d8dc7","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","31","1","31",3.2,65.7,,"NEON.PLA.D20.PUUM.00001",,,"NEON.DOC.000987vG","VACA8","Vaccinium calycinum Sm.","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"e5477fbc-3cd6-4ea2-bcf8-7bdedef01940","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","32","2",,,,,"NEON.PLA.D20.PUUM.00011",,,"NEON.DOC.000987vG","CHTR2","Cheirodendron trigynum (Gaudich.) A. Heller","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"3a9415dd-6cc5-4622-b1fd-88ed0707bf36","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","40","1",,,,,"NEON.PLA.D20.PUUM.00016",,,"NEON.DOC.000987vG","COPRO","Coprosma sp.","genus",,,,,,"zsmith@battelleecology.org","suehana@battelleecology.org",
"d0ec38ea-cb08-4013-abac-26bf44226b61","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","32","2","33",1.2,309.9,,"NEON.PLA.D20.PUUM.00004",,,"NEON.DOC.000987vG","CHTR2","Cheirodendron trigynum (Gaudich.) A. Heller","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"99b55831-16b3-4319-85ce-b64ff4d9e257","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","41","1",,,,,"NEON.PLA.D20.PUUM.00028",,,"NEON.DOC.000987vG","COPRO","Coprosma sp.","genus",,,,,,"zsmith@battelleecology.org","suehana@battelleecology.org",
"d99a8a6d-f690-42ef-a8fe-aa435d5948ab","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","32","2",,,,,"NEON.PLA.D20.PUUM.00008",,,"NEON.DOC.000987vG","MEPO5","Metrosideros polymorpha Gaudich.","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"5beb8d8e-dd9e-4189-8c5b-97c45cb32e0b","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","32","2",,,,,"NEON.PLA.D20.PUUM.00007",,,"NEON.DOC.000987vG","ILAN","Ilex anomala Hook. & Arn.","species",,,,,,"mlong@battelleecology.org","zsmith@battelleecology.org",
"763ed655-8848-486a-87db-77bf3dcb50fa","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","41","1",,,,,"NEON.PLA.D20.PUUM.00027",,,"NEON.DOC.000987vG","COPRO","Coprosma sp.","genus",,,,,,"zsmith@battelleecology.org","suehana@battelleecology.org",
"b9771cb9-f2b0-4e49-9a6a-28f54b245df9","PUUM_031.basePlot.vst","2018-03-29","vst_PUUM_2018","D20","PUUM","PUUM_031","41","1",,,,,"NEON.PLA.D20.PUUM.00029",,,"NEON.DOC.000987vG","MEPO5","Metrosideros polymorpha Gaudich.","species",,,,,,"zsmith@battelleecology.org","suehana@battelleecology.org",
