uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"920bc267-9802-46f0-8551-c16d878b23d8","CLBJ_011.basePlot.vst","2018-11-12","D11","CLBJ","CLBJ_011","tower","deciduousForest",33.396945,-97.571891,"WGS84",10.1,632812.87,3696204.90,"14N",276.5,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","31","N",,"noneSelected","noneSelected",400,400,400,,,,
"c807d3bd-8daa-4f1d-9b20-688de1c9ace7","CLBJ_003.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_003","tower","deciduousForest",33.403989,-97.572744,"WGS84",20.1,632722.82,3696984.86,"14N",273.4,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","Y","31|32","10","noneSelected",400,80,400,,,,
"b2ff9b3d-9ce1-47a2-b298-d2750f262d58","CLBJ_004.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_004","tower","deciduousForest",33.396903,-97.568989,"WGS84",10.1,633082.84,3696203.95,"14N",281.6,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","31|32","Y","31","Y","31|32|41","noneSelected","noneSelected",400,400,400,,,,
"dc4a8ed8-4e0e-4bf9-a070-8a4b8f6ece05","CLBJ_019.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_019","tower","grasslandHerbaceous",33.395844,-97.569673,"WGS84",10.1,633020.84,3696085.65,"14N",281.9,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"N",,"Y","32|40","N",,"noneSelected","noneSelected",400,400,400,,,,
"427702bd-9ecc-4d4e-8a5d-83af8e773773","CLBJ_012.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_012","tower","deciduousForest",33.402587,-97.569224,"WGS84",10.1,633052.32,3696833.90,"14N",270.7,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"d9e697c9-fd31-4725-b762-e20cd9462751","CLBJ_018.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_018","tower","deciduousForest",33.405618,-97.573378,"WGS84",10.1,632661.39,3697164.67,"14N",266.8,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","40|41","Y","presentInAll","N",,"noneSelected","noneSelected",400,400,400,,,,
"fca208df-46bb-4050-b34d-bb3cf6646c9f","CLBJ_020.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_020","tower","grasslandHerbaceous",33.396611,-97.567385,"WGS84",10.1,633232.47,3696173.63,"14N",277.4,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"N",,"Y","32|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"0626ecd6-abb3-4ecb-bb01-718a838b78f3","CLBJ_030.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_030","tower","grasslandHerbaceous",33.398512,-97.567356,"WGS84",10.1,633232.27,3696384.45,"14N",276.0,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH",,"Y","32|40|41","Y","40","N",,"noneSelected","noneSelected",400,400,400,,,,
"7c1b8434-a0fb-4291-b4a1-f6872bb6c7b6","CLBJ_029.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_029","tower","deciduousForest",33.399057,-97.568637,"WGS84",10.1,633112.29,3696443.24,"14N",278.6,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","31|40|41","Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"9f0c17ba-c174-42e5-ae49-6a896c1231b6","CLBJ_024.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_024","tower","deciduousForest",33.396374,-97.569014,"WGS84",10.1,633081.32,3696145.26,"14N",280.2,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"N",,"Y","32_2|32_4|41_4","N",,"10","noneSelected",400,80,400,,,,
"17f90901-d271-4dba-b98e-ceed46d2e0f1","CLBJ_001.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_001","tower","deciduousForest",33.397987,-97.568339,"WGS84",20.1,633141.64,3696324.98,"14N",278.1,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","31|40|41","Y","31|41","N",,"noneSelected","noneSelected",400,400,400,,,,
"608cebc4-30a2-4566-9c46-1fdf8ad005f4","CLBJ_017.basePlot.vst","2018-11-13","D11","CLBJ","CLBJ_017","tower","deciduousForest",33.404538,-97.573712,"WGS84",10.1,632631.97,3697044.50,"14N",275.9,0.1,"vst_CLBJ_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,400,,,,
