uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"a9b39ad7-f4e9-443a-a714-d81ef4b20287","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,,,,,"NEON.PLA.D02.SERC.08055",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"148d7640-08eb-4c4d-8461-a3ac846769bd","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,,,,,"NEON.PLA.D02.SERC.08051",,,"NEON.DOC.000987vE","KALMI","Kalmia sp.","genus",,,,,,"rcumberland@field-ops.org","gchapman@neoninc.org",
"2ada689b-51e3-4d08-b897-1c20655fbf1c","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,,,,,"NEON.PLA.D02.SERC.08062",,,"NEON.DOC.000987vE","ILEX","Ilex sp.","genus",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"1a9ec4ec-3968-495c-a931-5931965871b8","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,,,,,"NEON.PLA.D02.SERC.08061",,,"NEON.DOC.000987vE","ILEX","Ilex sp.","genus",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"2de3e653-7ae8-45cf-b531-a32c3e686448","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,,,,,"NEON.PLA.D02.SERC.08006",,,"NEON.DOC.000987vE","KALMI","Kalmia sp.","genus",,,,"cf. genus",,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"e80723df-49bc-4b80-a596-bce9166ffb80","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,,,,,"NEON.PLA.D02.SERC.08058",,,"NEON.DOC.000987vE","KALMI","Kalmia sp.","genus",,,,,,"rcumberland@field-ops.org","gchapman@neoninc.org",
"e350a899-0a87-411c-af66-c0d4b0356524","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"21",,,,"NEON.PLA.D02.SERC.08037",,,"NEON.DOC.000987vE","FAGR","Fagus grandifolia Ehrh.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"76cb68a9-c19c-4ee7-9170-8e8b1acfacf5","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"23",14.2,341.6,,"NEON.PLA.D02.SERC.08019",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"8a92b1b1-14a5-4a27-ba61-e561ab05faa1","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","21",,"21",0.6,66.0,,"NEON.PLA.D02.SERC.05681",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"048cf628-ca1d-4a32-ae64-f20c551dbba9","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","21",,"39",9.1,151.1,,"NEON.PLA.D02.SERC.05686",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"dc67fd32-5f85-4a8a-9583-32097b76e7d3","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"23",17.5,344.1,,"NEON.PLA.D02.SERC.08021",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"cacf8e34-6607-42e6-ab30-55e0e72b447f","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,"43",11.2,295.7,,"NEON.PLA.D02.SERC.08039",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"38e55666-061a-4d5f-a0e7-e3887a53c066","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","39",,"39",6.7,81.8,,"NEON.PLA.D02.SERC.05675",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"9b8a65b2-6d43-442a-945a-1a051c345c88","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","21",,"39",12.4,164.1,,"NEON.PLA.D02.SERC.05683",,,"NEON.DOC.000987vE","QUAL","Quercus alba L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"8aa45d9e-b08f-4640-8459-a4dc669a3d63","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","21",,"39",16.9,94.5,,"NEON.PLA.D02.SERC.05691",,,"NEON.DOC.000987vE","LIST2","Liquidambar styraciflua L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"4748e548-e567-422d-8e85-1f807eb22bf5","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"23",4.2,305.6,,"NEON.PLA.D02.SERC.08009",,,"NEON.DOC.000987vE","ACRU","Acer rubrum L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"cae19064-c531-4374-ba3f-5953328d5c2a","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","41",,"43",17.4,294.8,,"NEON.PLA.D02.SERC.08047",,,"NEON.DOC.000987vE","LITU","Liriodendron tulipifera L.","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"8445a6bc-f488-49fe-a4d6-c61d347c3eaf","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"23",4.3,328.1,,"NEON.PLA.D02.SERC.08011",,,"NEON.DOC.000987vE","NYSY","Nyssa sylvatica Marshall","species",,,,,,"rcumberland@Field-ops.org","gchapman@neoninc.org",
"4d29febd-698d-441b-b95e-14b09c8cfeb9","SERC_062.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_062","21",,"23",12.2,288.1,,"NEON.PLA.D02.SERC.05680",,,"NEON.DOC.000987vE","LITU","Liriodendron tulipifera L.","species",,,,,,"hkatz@Field-ops.org","dsoteropoulos@neoninc.org",
"e20a689c-9a51-4eab-a3fb-79d4d233ba87","SERC_045.basePlot.vst","2015-03-23","vst_SERC_2015","D02","SERC","SERC_045","21",,"23",11.7,291.8,,"NEON.PLA.D02.SERC.08005",,,"NEON.DOC.000987vE","CATO6","Carya tomentosa (Lam.) Nutt.","species",,,,"cf. species",,"rcumberland@Field-ops.org","gchapman@neoninc.org",
