uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"81965da3-17c9-472e-a4a0-48d32d0f09fc","BLAN_035.basePlot.vst","2019-09-04","D02","BLAN","BLAN_035","tower","shrubScrub",39.057244,-78.073734,"WGS84",10.1,753209.11,4327205.26,"17N",183.7,0.1,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31|40","Y","presentInAll","Y","presentInAll","10","noneSelected",400,80,400,,,,
"fcb1d00a-1032-445b-949e-fd1223bc4208","BLAN_032.basePlot.vst","2019-09-09","D02","BLAN","BLAN_032","tower","shrubScrub",39.058572,-78.073305,"WGS84",20.1,753241.49,4327353.87,"17N",184.7,0.1,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","presentInAll","Y","presentInAll","25","noneSelected",400,400,400,,,,
"931eb4f4-316a-4c2f-a8c1-7723ea445573","BLAN_044.basePlot.vst","2019-09-09","D02","BLAN","BLAN_044","tower","shrubScrub",39.059389,-78.072571,"WGS84",10.1,753302.09,4327446.60,"17N",183.7,0.1,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","31|40","Y","31_4","Y","31_4","10","10",400,80,80,,,,
"54ec9813-7169-47c5-aed9-dadb0bd60324","BLAN_036.basePlot.vst","2019-09-16","D02","BLAN","BLAN_036","tower","shrubScrub",39.061573,-78.073985,"WGS84",10.1,753171.91,4327685.09,"17N",183.8,0.1,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","presentInAll","10","10",400,80,80,,,,
"73eb6f44-0dec-4d73-8ec2-e9ec3eaa74df","BLAN_047.basePlot.vst","2019-09-17","D02","BLAN","BLAN_047","tower","deciduousForest",39.060777,-78.074263,"WGS84",10.1,753150.69,4327595.96,"17N",181.0,0.1,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","40_3|41_4","10","10",400,80,80,,,,
"b2415837-ba72-4c85-aae6-780007311bfa","BLAN_009.basePlot.vst","2019-09-18","D02","BLAN","BLAN_009","distributed","deciduousForest",39.086824,-77.957750,"WGS84",20.2,244173.02,4330576.97,"18N",130.9,0.3,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","41","10","noneSelected",400,80,400,,,,
"15ccbfec-c9cd-4dda-9890-5debef830f42","BLAN_015.basePlot.vst","2019-09-18","D02","BLAN","BLAN_015","distributed","deciduousForest",39.087544,-77.954623,"WGS84",20.1,244446.14,4330648.08,"18N",124.7,0.2,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","31_4|41_1","Y","41","10","noneSelected",400,80,400,,,,
"97050a01-4071-4bf2-bf83-c28f85808a25","BLAN_012.basePlot.vst","2019-09-23","D02","BLAN","BLAN_012","distributed","deciduousForest",39.082046,-77.961088,"WGS84",20.2,243866.96,4330056.01,"18N",138.9,0.3,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","41","Y","31_4|40_1","Y","presentInAll","25","noneSelected",400,200,400,,,,
"9decfcba-3523-4c39-99b8-af6af8bd825f","BLAN_001.basePlot.vst","2019-09-23","D02","BLAN","BLAN_001","distributed","deciduousForest",39.087919,-77.958389,"WGS84",20.2,244121.70,4330700.32,"18N",128.3,0.3,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","32_2","Y","31","10","noneSelected",400,80,400,,,,
"1f58046e-0dd7-42a7-a311-7a1ea3f87395","BLAN_018.basePlot.vst","2019-09-26","D02","BLAN","BLAN_018","distributed","deciduousForest",39.081529,-77.962499,"WGS84",20.1,243743.01,4330002.60,"18N",139.8,0.2,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","40_1|40_3","Y","presentInAll","10","noneSelected",400,80,400,,,,
"4d745145-e1ec-4f0d-892c-a631cb33e9c9","BLAN_007.basePlot.vst","2019-09-30","D02","BLAN","BLAN_007","distributed","deciduousForest",39.085485,-77.969265,"WGS84",20.3,243172.00,4330460.85,"18N",156.3,0.4,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","Y","32|40|41","10","noneSelected",400,80,400,,,,
"025207f2-17f2-4fc6-918b-4a94badd4d69","BLAN_017.basePlot.vst","2019-09-30","D02","BLAN","BLAN_017","distributed","deciduousForest",39.086353,-77.970992,"WGS84",20.3,243025.75,4330562.09,"18N",144.2,0.5,"vst_BLAN_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","32_2|32_4","Y","31|32|41","10","noneSelected",400,80,400,,,,
