uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"59b220e8-d969-4619-b335-ce89090c10d2","DELA_004.basePlot.vst","2019-11-04","D08","DELA","DELA_004","distributed","woodyWetlands",32.531982,-87.814340,"WGS84",20.1,423527.57,3599696.63,"16N",24.6,0.2,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"25","noneSelected",400,200,400,,,,
"0407b26d-e2fc-4929-bff9-5014cec364b1","DELA_012.basePlot.vst","2019-11-04","D08","DELA","DELA_012","distributed","woodyWetlands",32.531168,-87.816626,"WGS84",20.1,423312.20,3599608.04,"16N",23.5,0.2,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"25","100",400,200,400,,,,
"cb252921-4cc8-4eb9-8538-6415da86cdf6","DELA_020.basePlot.vst","2019-11-05","D08","DELA","DELA_020","distributed","woodyWetlands",32.538834,-87.801338,"WGS84",20.1,424754.30,3600446.96,"16N",26.2,0.1,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"noneSelected","noneSelected",400,400,400,,,,
"059604ce-8506-482f-b9a3-99ba2faead87","DELA_005.basePlot.vst","2019-11-06","D08","DELA","DELA_005","distributed","woodyWetlands",32.523355,-87.814626,"WGS84",20.2,423493.40,3598740.48,"16N",27.2,0.2,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"100","100",400,800,400,,,,
"d09d422a-4ca0-4ea7-b44a-413a06484714","DELA_011.basePlot.vst","2019-11-06","D08","DELA","DELA_011","distributed","woodyWetlands",32.520324,-87.817128,"WGS84",20.1,423255.84,3598406.27,"16N",24.2,0.2,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"noneSelected","noneSelected",400,400,400,,,,
"989ff6f2-c9e8-4a5f-a05d-a6a90fd7bbf5","DELA_003.basePlot.vst","2019-11-08","D08","DELA","DELA_003","distributed","woodyWetlands",32.534942,-87.815024,"WGS84",20.1,423465.84,3600025.26,"16N",25.1,0.2,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"100","100",400,800,400,,,,
"213a2440-3298-40b0-9d30-44f15254bf2c","DELA_016.basePlot.vst","2019-11-08","D08","DELA","DELA_016","distributed","evergreenForest",32.535814,-87.808008,"WGS84",20.3,424125.43,3600116.90,"16N",22.4,0.6,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"25","noneSelected",400,200,400,,,,
"edb751a8-104f-4dfc-a054-358e921e5c3e","DELA_022.basePlot.vst","2019-11-12","D08","DELA","DELA_022","distributed","woodyWetlands",32.541156,-87.816365,"WGS84",20.1,423345.19,3600715.08,"16N",24.5,0.1,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"25","noneSelected",400,200,400,,,,
"9070694f-6f12-45cc-9f44-b227304e2af1","DELA_013.basePlot.vst","2019-11-12","D08","DELA","DELA_013","distributed","woodyWetlands",32.540611,-87.817309,"WGS84",20.1,423256.09,3600655.35,"16N",24.5,0.1,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"10","100",400,80,400,,,,
"b276f2d5-c933-4511-b51e-ccc9cb9aeaba","DELA_038.basePlot.vst","2019-11-13","D08","DELA","DELA_038","tower","woodyWetlands",32.542290,-87.806804,"WGS84",20.1,424243.93,3600833.95,"16N",25.5,0.1,"vst_DELA_2019",,,"21 | 39","NEON.DOC.000987vG","Y","Y",,"Y",,"Y",,"100","25",800,400,100,,,,
"d76de019-f062-4f3f-ba52-4eeeabefa39d","DELA_040.basePlot.vst","2019-11-14","D08","DELA","DELA_040","tower","woodyWetlands",32.538802,-87.804522,"WGS84",20.1,424455.29,3600445.67,"16N",29.4,0.2,"vst_DELA_2019",,,"21 | 23","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"noneSelected","noneSelected",800,800,800,,,,
"e7dc11f4-b17e-4a7e-af41-7ec4c76b0409","DELA_041.basePlot.vst","2019-11-14","D08","DELA","DELA_041","tower","deciduousForest",32.540702,-87.807740,"WGS84",20.1,424154.70,3600658.58,"16N",23.6,0.2,"vst_DELA_2019",,,"21 | 39","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"noneSelected","noneSelected",800,800,800,,,,
"f7d670cb-5ac7-4e13-873a-043adda03cd9","DELA_039.basePlot.vst","2019-11-22","D08","DELA","DELA_039","tower","woodyWetlands",32.542588,-87.805842,"WGS84",20.1,424334.51,3600866.31,"16N",24.0,0.1,"vst_DELA_2019",,,"23 | 39","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"25","noneSelected",800,100,800,,,,
"b7d0c9a2-4775-444f-a54f-423f41b00914","DELA_008.basePlot.vst","2019-11-26","D08","DELA","DELA_008","distributed","woodyWetlands",32.540078,-87.814098,"WGS84",20.1,423557.15,3600593.95,"16N",21.8,0.1,"vst_DELA_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"25","10",400,200,40,,,,
"0d8e44fb-729b-4f82-a524-8e43bbc36199","DELA_037.basePlot.vst","2019-11-26","D08","DELA","DELA_037","tower","woodyWetlands",32.539627,-87.801968,"WGS84",20.1,424695.80,3600535.31,"16N",27.1,0.1,"vst_DELA_2019",,,"21 | 23","NEON.DOC.000987vH","Y","Y",,"Y",,"Y",,"25","noneSelected",800,100,800,,,,
