uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"a4556be7-2d7b-4422-8651-99400de9e909","ABBY_063.basePlot.vst","2019-07-22","D16","ABBY","ABBY_063","tower","evergreenForest",45.760513,-122.330039,"WGS84",20.1,552099.96,5067657.64,"10N",362.2,0.1,"vst_ABBY_2019",,,"21 | 39","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",,,,,,,
"1a2ef82f-2f17-47e5-8d67-3d81e189bbb8","ABBY_068.basePlot.vst","2019-07-22","D16","ABBY","ABBY_068","tower","evergreenForest",45.760510,-122.328493,"WGS84",20.1,552220.18,5067658.31,"10N",365.4,0.1,"vst_ABBY_2019",,,"21 | 39","NEON.DOC.000987vH","Y","Y",,"N",,"N",,"noneSelected","noneSelected",800,800,800,,,,
"1e08dcae-9413-478d-b6f6-fccde3efbdd8","ABBY_067.basePlot.vst","2019-07-22","D16","ABBY","ABBY_067","tower","evergreenForest",45.760563,-122.331558,"WGS84",20.1,551981.78,5067662.20,"10N",359.9,0.1,"vst_ABBY_2019",,,"21 | 39","NEON.DOC.000987vH","Y","Y",,"N",,"N",,"noneSelected","noneSelected",800,100,800,,,,
"3a368b0d-6419-43e5-9f64-9ef5d8d37e41","ABBY_069.basePlot.vst","2019-07-22","D16","ABBY","ABBY_069","tower","grasslandHerbaceous",45.761584,-122.327321,"WGS84",20.1,552310.32,5067778.40,"10N",368.2,0.2,"vst_ABBY_2019",,,"21 | 41","NEON.DOC.000987vH","Y","Y",,"N",,"N",,"noneSelected","noneSelected",800,100,800,,,,
"376c12ca-36f6-4081-bd89-96150a74beda","ABBY_004.basePlot.vst","2019-07-22","D16","ABBY","ABBY_004","distributed","shrubScrub",45.768580,-122.298736,"WGS84",20.1,554526.39,5068574.77,"10N",586.1,0.1,"vst_ABBY_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y",,"N",,"N",,"noneSelected","noneSelected",400,400,400,"< 50% FERN COVER",,,
"0b7a1dc8-e609-4bb3-945f-ccef5eaf69c3","ABBY_009.basePlot.vst","2019-07-22","D16","ABBY","ABBY_009","distributed","shrubScrub",45.765610,-122.299532,"WGS84",20.1,554467.39,5068244.25,"10N",538.6,0.1,"vst_ABBY_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"7a207b71-4a20-4ebe-97ac-e32dc81d1cf2","ABBY_003.basePlot.vst","2019-07-23","D16","ABBY","ABBY_003","distributed","evergreenForest",45.762016,-122.371092,"WGS84",20.1,548906.13,5067798.70,"10N",602.4,0.1,"vst_ABBY_2019",,,,"NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",,,,,,,
"124b09d6-6b1e-4af3-bd6f-427dea0ada58","ABBY_010.basePlot.vst","2019-07-23","D16","ABBY","ABBY_010","distributed","evergreenForest",45.776549,-122.375934,"WGS84",20.2,548517.00,5069410.39,"10N",552.6,0.3,"vst_ABBY_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"noneSelected","noneSelected",400,200,,,,,
"2755c509-355b-404f-9f8d-473a3d8c1436","ABBY_017.basePlot.vst","2019-07-23","D16","ABBY","ABBY_017","distributed","evergreenForest",45.772764,-122.369799,"WGS84",20.1,548997.27,5068993.61,"10N",495.7,0.1,"vst_ABBY_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","41","Y","presentInAll","N",,"1","noneSelected",400,8,,"NLCD = FORESTED. FERNS NOT SAMPLED.",,,
"a9a64b98-01b7-468e-8624-53b62f0c781e","ABBY_016.basePlot.vst","2019-07-24","D16","ABBY","ABBY_016","distributed","evergreenForest",45.746995,-122.332415,"WGS84",20.1,551927.72,5066154.22,"10N",379.8,0.2,"vst_ABBY_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","Y","presentInAll","Y","presentInAll","N",,"10","noneSelected",400,80,,"NLCD = FORESTED. FERNS NOT SAMPLED.",,,
