uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"10f5c88e-d233-445a-be0c-cba579c5b59f","UKFS_007.basePlot.vst","2018-08-16","D06","UKFS","UKFS_007","distributed","deciduousForest",39.037233,-95.205279,"WGS84",20.1,309131.30,4323222.50,"15N",274.6,0.2,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","Y","presentInAll","25","noneSelected",400,200,400,,,,
"ca10b363-7738-4770-8769-ae0093d68415","UKFS_005.basePlot.vst","2018-08-20","D06","UKFS","UKFS_005","distributed","deciduousForest",39.054509,-95.204735,"WGS84",20.1,309224.89,4325138.80,"15N",318.2,0.1,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"N",,"Y","31|40|41","noneSelected","noneSelected",400,400,400,,,,
"434a3a21-fd18-46f6-8d89-95986e3b0973","UKFS_004.basePlot.vst","2018-08-21","D06","UKFS","UKFS_004","distributed","deciduousForest",39.043184,-95.202721,"WGS84",20.1,309368.72,4323877.63,"15N",320.7,0.1,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","40","Y","presentInAll","N",,"25","noneSelected",400,200,400,,,,
"b40d29c6-e3ee-4c54-9a4d-47c0d07261d9","UKFS_009.basePlot.vst","2018-08-22","D06","UKFS","UKFS_009","distributed","grasslandHerbaceous",39.045354,-95.201392,"WGS84",20.1,309489.58,4324115.69,"15N",324.0,0.1,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,,,,,,,,,400,400,400,,,,
"d1322458-a21c-4f46-ac05-a1512e889419","UKFS_006.basePlot.vst","2018-08-22","D06","UKFS","UKFS_006","distributed","deciduousForest",39.033807,-95.198575,"WGS84",20.1,309702.40,4322828.20,"15N",318.9,0.1,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","40_1|40_3","N",,"25","noneSelected",400,200,400,,,,
"6954b604-a4c7-4a2e-bc6c-32f6b617b4b4","UKFS_012.basePlot.vst","2018-08-23","D06","UKFS","UKFS_012","distributed","deciduousForest",39.045695,-95.198263,"WGS84",20.1,309761.31,4324146.98,"15N",311.4,0.2,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","Y","presentInAll","3","noneSelected",400,24,400,,,,
"020581e6-45c1-4b76-868f-0ed99f082801","UKFS_002.basePlot.vst","2018-08-27","D06","UKFS","UKFS_002","distributed","deciduousForest",39.046329,-95.208663,"WGS84",20.1,308862.91,4324239.16,"15N",313.6,0.2,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y",,"Y",,"25","25",400,200,200,,,,
"4a72339b-35ec-48e8-b5a8-cea562bbe6b3","UKFS_010.basePlot.vst","2018-08-27","D06","UKFS","UKFS_010","distributed","deciduousForest",39.052686,-95.185979,"WGS84",20.1,310843.14,4324897.27,"15N",314.8,0.1,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y",,"Y","31_1|31_4|32_4|40_1|40_3|41_1|41_4","Y",,"3","noneSelected",400,24,400,,,,
"b67a3b1c-1e85-4401-a490-60513b8679f0","UKFS_003.basePlot.vst","2018-08-28","D06","UKFS","UKFS_003","distributed","deciduousForest",39.052642,-95.188064,"WGS84",20.1,310662.59,4324896.72,"15N",325.8,0.2,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","presentInAll","Y","31|32|40","25","noneSelected",400,200,400,,,,
"adc46cf6-4d3f-4316-9401-b22943c19b18","UKFS_001.basePlot.vst","2018-08-28","D06","UKFS","UKFS_001","distributed","deciduousForest",39.037623,-95.196953,"WGS84",20.2,309853.04,4323248.34,"15N",311.5,0.3,"vst_UKFS_2018",,,"31 | 32 |  40 | 41","NEON.DOC.000987vG",,"Y","presentInAll","Y","31_1|31_4|32_2|32_4|40_1|40_3|41_4","N",,"3","noneSelected",400,24,400,,,,
