uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,eventType,dataCollected,subplotsSampled,samplingProtocolVersion,targetTaxaPresent,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"4cbbc224-ec2f-4905-9a12-73c0e8dedaa6","ONAQ_059.basePlot.vst","2019-09-04","D15","ONAQ","ONAQ_059","tower","shrubScrub",40.175884,-112.457123,"WGS84",10.2,375937.85,4448296.77,"12N",1663.2,0.2,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"6eff8685-1f2f-4082-9000-f322fcc7413c","ONAQ_046.basePlot.vst","2019-09-06","D15","ONAQ","ONAQ_046","tower","shrubScrub",40.175373,-112.455001,"WGS84",10.1,376117.60,4448237.09,"12N",1657.5,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"9142dee9-505c-449f-99d9-d88e14833c59","ONAQ_048.basePlot.vst","2019-09-06","D15","ONAQ","ONAQ_048","tower","shrubScrub",40.176113,-112.458513,"WGS84",10.1,375819.92,4448324.14,"12N",1666.0,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"2acb0979-2f20-45b9-87e3-d315cea36e1a","ONAQ_063.basePlot.vst","2019-09-09","D15","ONAQ","ONAQ_063","tower","shrubScrub",40.175884,-112.456415,"WGS84",10.1,375998.14,4448295.78,"12N",1661.7,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"9506f9be-a5e3-417b-9d0d-d13445f1a345","ONAQ_055.basePlot.vst","2019-09-11","D15","ONAQ","ONAQ_055","tower","shrubScrub",40.175325,-112.456719,"WGS84",10.1,375971.24,4448234.16,"12N",1661.6,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"c96ca59e-536a-45a3-877a-ee31ac374232","ONAQ_053.basePlot.vst","2019-09-11","D15","ONAQ","ONAQ_053","tower","shrubScrub",40.175048,-112.457435,"WGS84",10.2,375909.77,4448204.41,"12N",1662.7,0.2,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"fe873e3c-592e-4f75-886c-53bce154a2eb","ONAQ_047.basePlot.vst","2019-09-11","D15","ONAQ","ONAQ_047","tower","shrubScrub",40.175101,-112.452516,"WGS84",10.1,376328.70,4448203.43,"12N",1651.8,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"a4f17db1-8780-48cc-af76-e3182864614d","ONAQ_061.basePlot.vst","2019-09-12","D15","ONAQ","ONAQ_061","tower","shrubScrub",40.174560,-112.454625,"WGS84",10.1,376148.14,4448146.32,"12N",1655.5,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"b1f558f3-bb3c-4883-858d-f898f5ac00db","ONAQ_058.basePlot.vst","2019-09-16","D15","ONAQ","ONAQ_058","tower","shrubScrub",40.174572,-112.452485,"WGS84",10.1,376330.37,4448144.67,"12N",1651.4,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"3","noneSelected",400,24,400,,,,
"6d43f40b-a48c-45bf-9e03-aa58bca26199","ONAQ_052.basePlot.vst","2019-09-16","D15","ONAQ","ONAQ_052","tower","shrubScrub",40.174272,-112.455327,"WGS84",10.1,376087.84,4448115.33,"12N",1656.6,0.2,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"950b74ac-f170-48af-9f53-2c2eaf99abdb","ONAQ_049.basePlot.vst","2019-09-18","D15","ONAQ","ONAQ_049","tower","shrubScrub",40.172961,-112.451763,"WGS84",10.1,376388.93,4447964.85,"12N",1647.6,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"25","noneSelected",400,200,400,,,,
"b57168df-d696-4e18-bcad-bdfc7b5003c3","ONAQ_064.basePlot.vst","2019-09-19","D15","ONAQ","ONAQ_064","tower","shrubScrub",40.174241,-112.456717,"WGS84",10.3,375969.43,4448113.83,"12N",1659.6,0.2,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"49c55308-9920-4f85-9140-c7d1c1486354","ONAQ_070.basePlot.vst","2019-09-19","D15","ONAQ","ONAQ_070","tower","shrubScrub",40.174036,-112.451756,"WGS84",10.1,376391.47,4448084.16,"12N",1648.3,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"10","noneSelected",400,80,400,,,,
"3bfecf4d-ae94-4be1-b50f-4079ecf28773","ONAQ_045.basePlot.vst","2019-09-24","D15","ONAQ","ONAQ_045","tower","grasslandHerbaceous",40.173200,-112.454237,"WGS84",10.2,376178.70,4447994.82,"12N",1652.9,0.2,"vst_ONAQ_2019",,,,"NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",,,,,,,
"164f9b74-90bd-4922-ba06-855de65d58d9","ONAQ_054.basePlot.vst","2019-09-24","D15","ONAQ","ONAQ_054","tower","grasslandHerbaceous",40.173754,-112.453539,"WGS84",10.2,376239.14,4448055.34,"12N",1652.3,0.1,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,,,
"ffc6346a-db24-4718-9243-818e184feacc","ONAQ_065.basePlot.vst","2019-09-24","D15","ONAQ","ONAQ_065","tower","grasslandHerbaceous",40.172683,-112.453164,"WGS84",10.1,376269.13,4447935.94,"12N",1650.7,0.1,"vst_ONAQ_2019",,,,"NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",,,,,,,
"e4801022-04d9-4004-99a5-1d587b667f8e","ONAQ_056.basePlot.vst","2019-09-24","D15","ONAQ","ONAQ_056","tower","grasslandHerbaceous",40.173457,-112.454943,"WGS84",10.2,376119.06,4448024.33,"12N",1654.4,0.2,"vst_ONAQ_2019",,,,"NEON.DOC.000987vH","N","N",,"N",,"N",,"noneSelected","noneSelected",,,,,,,
"5bb248df-c428-494d-b3f8-6730f096a539","ONAQ_068.basePlot.vst","2019-09-24","D15","ONAQ","ONAQ_068","tower","grasslandHerbaceous",40.173226,-112.452818,"WGS84",10.1,376299.58,4447995.73,"12N",1650.2,0.2,"vst_ONAQ_2019",,,"31 | 32 |  40 | 41","NEON.DOC.000987vH","Y","N",,"Y",,"N",,"noneSelected","noneSelected",400,400,400,,,,
